,Дата,ФУНТ СТЕРЛИНГОВ,ДИРХАМ ОАЭ,ДОЛЛАР США,ЕВРО,РОССИЙСКИЙ РУБЛЬ,ТУРЕЦКАЯ ЛИРА,"Размер ставки, %","Коридор базовой ставки, %"
351,2016-08-18,444.89,92.9,341.2,384.43,5.33,116.23,13.0,"12,0 - 14,0"
352,2016-08-19,447.46,92.62,340.09,384.74,5.34,116.23,13.0,"12,0 - 14,0"
353,2016-08-20,444.7,92.18,338.51,383.06,5.29,115.29,13.0,"12,0 - 14,0"
354,2016-08-21,444.7,92.18,338.51,383.06,5.29,115.29,13.0,"12,0 - 14,0"
355,2016-08-22,444.7,92.18,338.51,383.06,5.29,115.29,13.0,"12,0 - 14,0"
356,2016-08-23,443.75,92.25,338.82,382.73,5.27,114.97,13.0,"12,0 - 14,0"
357,2016-08-24,449.4,92.84,341.0,386.15,5.27,115.92,13.0,"12,0 - 14,0"
358,2016-08-25,447.9,92.26,338.83,382.17,5.23,114.77,13.0,"12,0 - 14,0"
359,2016-08-26,448.89,92.43,339.5,383.33,5.23,115.52,13.0,"12,0 - 14,0"
360,2016-08-27,447.02,92.22,338.73,382.46,5.23,115.34,13.0,"12,0 - 14,0"
361,2016-08-28,447.02,92.22,338.73,382.46,5.23,115.34,13.0,"12,0 - 14,0"
362,2016-08-29,447.02,92.22,338.73,382.46,5.23,115.34,13.0,"12,0 - 14,0"
363,2016-08-30,444.03,92.29,338.98,379.01,5.21,114.64,13.0,"12,0 - 14,0"
364,2016-08-31,444.03,92.29,338.98,379.01,5.21,114.64,13.0,"12,0 - 14,0"
365,2016-09-01,446.55,92.6,340.1,379.04,5.22,115.1,13.0,"12,0 - 14,0"
366,2016-09-02,451.73,92.86,341.06,379.97,5.22,115.33,13.0,"12,0 - 14,0"
367,2016-09-03,453.55,93.1,341.97,382.15,5.2,115.47,13.0,"12,0 - 14,0"
368,2016-09-04,453.55,93.1,341.97,382.15,5.2,115.47,13.0,"12,0 - 14,0"
369,2016-09-05,453.55,93.1,341.97,382.15,5.2,115.47,13.0,"12,0 - 14,0"
370,2016-09-06,454.32,92.81,340.9,380.48,5.27,115.68,13.0,"12,0 - 14,0"
371,2016-09-07,453.12,92.52,339.8,379.39,5.25,115.51,13.0,"12,0 - 14,0"
372,2016-09-08,451.09,91.91,337.57,379.33,5.25,115.21,13.0,"12,0 - 14,0"
373,2016-09-09,450.28,91.81,337.16,380.11,5.27,114.79,13.0,"12,0 - 14,0"
374,2016-09-10,448.89,91.87,337.41,380.26,5.26,114.08,13.0,"12,0 - 14,0"
375,2016-09-11,448.89,91.87,337.41,380.26,5.26,114.08,13.0,"12,0 - 14,0"
376,2016-09-12,448.89,91.87,337.41,380.26,5.26,114.08,13.0,"12,0 - 14,0"
377,2016-09-13,448.89,91.87,337.41,380.26,5.26,114.08,13.0,"12,0 - 14,0"
378,2016-09-14,447.71,91.92,337.64,378.97,5.21,113.54,13.0,"12,0 - 14,0"
379,2016-09-15,447.6,92.26,338.86,380.27,5.21,113.68,13.0,"12,0 - 14,0"
380,2016-09-16,449.23,92.44,339.5,381.53,5.23,114.0,13.0,"12,0 - 14,0"
381,2016-09-17,447.9,92.44,339.5,380.99,5.22,114.31,13.0,"12,0 - 14,0"
382,2016-09-18,447.9,92.44,339.5,380.99,5.22,114.31,13.0,"12,0 - 14,0"
383,2016-09-19,447.9,92.44,339.5,380.99,5.22,114.31,13.0,"12,0 - 14,0"
384,2016-09-20,442.95,92.4,339.35,379.05,5.24,114.1,13.0,"12,0 - 14,0"
385,2016-09-21,440.47,92.4,339.4,379.48,5.23,113.99,13.0,"12,0 - 14,0"
386,2016-09-22,440.55,92.28,338.96,377.8,5.26,113.95,13.0,"12,0 - 14,0"
387,2016-09-23,440.94,91.96,337.78,379.36,5.29,114.54,13.0,"12,0 - 14,0"
388,2016-09-24,438.82,91.86,337.37,378.29,5.3,114.39,13.0,"12,0 - 14,0"
389,2016-09-25,438.82,91.86,337.37,378.29,5.3,114.39,13.0,"12,0 - 14,0"
390,2016-09-26,438.82,91.86,337.37,378.29,5.3,114.39,13.0,"12,0 - 14,0"
391,2016-09-27,436.53,91.91,337.56,379.35,5.27,113.09,13.0,"12,0 - 14,0"
392,2016-09-28,436.35,91.81,337.16,379.1,5.29,113.4,13.0,"12,0 - 14,0"
393,2016-09-29,437.85,91.77,336.99,377.83,5.27,113.15,13.0,"12,0 - 14,0"
394,2016-09-30,435.24,91.2,334.93,375.52,5.3,111.73,13.0,"12,0 - 14,0"
395,2016-10-01,434.99,91.34,335.46,374.81,5.29,111.62,13.0,"12,0 - 14,0"
396,2016-10-02,434.99,91.34,335.46,374.81,5.29,111.62,13.0,"12,0 - 14,0"
397,2016-10-03,434.99,91.34,335.46,374.81,5.29,111.62,12.5,"11,5 - 13,5"
398,2016-10-04,430.99,91.24,335.09,376.34,5.37,111.61,12.5,"11,5 - 13,5"
399,2016-10-05,425.39,90.85,333.59,372.19,5.34,109.94,12.5,"11,5 - 13,5"
400,2016-10-06,423.19,90.6,332.75,373.25,5.33,108.66,12.5,"11,5 - 13,5"
401,2016-10-07,422.98,90.59,332.69,371.95,5.33,109.04,12.5,"11,5 - 13,5"
402,2016-10-08,407.2,90.24,331.41,368.66,5.31,108.48,12.5,"11,5 - 13,5"
403,2016-10-09,407.2,90.24,331.41,368.66,5.31,108.48,12.5,"11,5 - 13,5"
404,2016-10-10,407.2,90.24,331.41,368.66,5.31,108.48,12.5,"11,5 - 13,5"
405,2016-10-11,412.42,90.44,332.14,371.0,5.32,108.6,12.5,"11,5 - 13,5"
406,2016-10-12,406.19,89.95,330.37,366.91,5.29,107.2,12.5,"11,5 - 13,5"
407,2016-10-13,404.89,90.05,330.71,364.51,5.28,106.93,12.5,"11,5 - 13,5"
408,2016-10-14,404.09,90.23,331.36,365.29,5.24,106.93,12.5,"11,5 - 13,5"
409,2016-10-15,404.26,90.12,331.01,364.71,5.26,107.48,12.5,"11,5 - 13,5"
410,2016-10-16,404.26,90.12,331.01,364.71,5.26,107.48,12.5,"11,5 - 13,5"
411,2016-10-17,404.26,90.12,331.01,364.71,5.26,107.48,12.5,"11,5 - 13,5"
412,2016-10-18,403.73,90.33,331.74,364.52,5.26,106.97,12.5,"11,5 - 13,5"
413,2016-10-19,407.68,90.42,332.12,365.76,5.29,107.34,12.5,"11,5 - 13,5"
414,2016-10-20,407.98,90.46,332.18,365.3,5.32,108.03,12.5,"11,5 - 13,5"
415,2016-10-21,405.8,90.02,330.56,362.53,5.29,107.63,12.5,"11,5 - 13,5"
416,2016-10-22,405.37,90.24,331.4,361.09,5.31,107.75,12.5,"11,5 - 13,5"
417,2016-10-23,405.37,90.24,331.4,361.09,5.31,107.75,12.5,"11,5 - 13,5"
418,2016-10-24,405.37,90.24,331.4,361.09,5.31,107.75,12.5,"11,5 - 13,5"
419,2016-10-25,404.18,89.93,330.24,359.53,5.31,107.52,12.5,"11,5 - 13,5"
420,2016-10-26,404.07,89.89,330.12,359.3,5.32,107.25,12.5,"11,5 - 13,5"
421,2016-10-27,404.34,90.18,331.18,361.75,5.32,107.5,12.5,"11,5 - 13,5"
422,2016-10-28,406.84,90.56,332.6,363.03,5.28,107.23,12.5,"11,5 - 13,5"
423,2016-10-29,404.8,90.8,333.5,363.82,5.3,106.91,12.5,"11,5 - 13,5"
424,2016-10-30,404.8,90.8,333.5,363.82,5.3,106.91,12.5,"11,5 - 13,5"
425,2016-10-31,404.8,90.8,333.5,363.82,5.3,106.91,12.5,"11,5 - 13,5"
426,2016-11-01,407.94,91.24,335.12,367.06,5.31,107.9,12.5,"11,5 - 13,5"
427,2016-11-02,411.6,91.48,336.0,369.47,5.32,108.35,12.5,"11,5 - 13,5"
428,2016-11-03,414.0,91.94,337.66,374.06,5.32,108.37,12.5,"11,5 - 13,5"
429,2016-11-04,419.49,92.13,338.35,375.33,5.31,108.71,12.5,"11,5 - 13,5"
430,2016-11-05,423.01,92.26,338.84,376.01,5.32,107.84,12.5,"11,5 - 13,5"
431,2016-11-06,423.01,92.26,338.84,376.01,5.32,107.84,12.5,"11,5 - 13,5"
432,2016-11-07,423.01,92.26,338.84,376.01,5.32,107.84,12.5,"11,5 - 13,5"
433,2016-11-08,421.52,92.57,339.99,376.16,5.33,107.69,12.5,"11,5 - 13,5"
434,2016-11-09,422.04,92.52,339.75,375.36,5.33,106.94,12.5,"11,5 - 13,5"
435,2016-11-10,422.41,92.89,341.18,376.83,5.35,106.79,12.5,"11,5 - 13,5"
436,2016-11-11,419.06,92.12,338.33,368.51,5.33,105.48,12.5,"11,5 - 13,5"
437,2016-11-12,431.1,92.75,340.63,369.86,5.18,103.98,12.5,"11,5 - 13,5"
438,2016-11-13,431.1,92.75,340.63,369.86,5.18,103.98,12.5,"11,5 - 13,5"
439,2016-11-14,431.1,92.75,340.63,369.86,5.18,103.98,12.0,"11,0 - 13,0"
440,2016-11-15,428.76,93.46,343.23,369.42,5.19,104.65,12.0,"11,0 - 13,0"
441,2016-11-16,428.01,93.82,344.56,372.02,5.26,105.25,12.0,"11,0 - 13,0"
442,2016-11-17,423.6,92.58,340.05,364.19,5.2,102.68,12.0,"11,0 - 13,0"
443,2016-11-18,425.43,92.91,341.22,365.86,5.27,103.03,12.0,"11,0 - 13,0"
444,2016-11-19,423.03,92.87,341.07,361.53,5.23,100.38,12.0,"11,0 - 13,0"
445,2016-11-20,423.03,92.87,341.07,361.53,5.23,100.38,12.0,"11,0 - 13,0"
446,2016-11-21,423.03,92.87,341.07,361.53,5.23,100.38,12.0,"11,0 - 13,0"
447,2016-11-22,418.11,92.3,338.99,360.38,5.28,100.38,12.0,"11,0 - 13,0"
448,2016-11-23,418.28,91.35,335.48,357.19,5.28,100.01,12.0,"11,0 - 13,0"
449,2016-11-24,413.84,91.08,334.5,354.77,5.2,98.58,12.0,"11,0 - 13,0"
450,2016-11-25,418.2,91.41,335.69,354.69,5.22,98.63,12.0,"11,0 - 13,0"
451,2016-11-26,420.8,91.99,337.86,357.69,5.24,98.22,12.0,"11,0 - 13,0"
452,2016-11-27,420.8,91.99,337.86,357.69,5.24,98.22,12.0,"11,0 - 13,0"
453,2016-11-28,420.8,91.99,337.86,357.69,5.24,98.22,12.0,"11,0 - 13,0"
454,2016-11-29,422.58,92.64,340.24,361.78,5.24,99.44,12.0,"11,0 - 13,0"
455,2016-11-30,424.12,92.65,340.3,360.85,5.24,99.58,12.0,"11,0 - 13,0"
456,2016-12-01,426.42,92.97,341.44,363.33,5.27,99.85,12.0,"11,0 - 13,0"
457,2016-12-02,426.42,92.97,341.44,363.33,5.27,99.85,12.0,"11,0 - 13,0"
458,2016-12-03,422.99,91.41,335.71,357.36,5.23,95.41,12.0,"11,0 - 13,0"
459,2016-12-04,422.99,91.41,335.71,357.36,5.23,95.41,12.0,"11,0 - 13,0"
460,2016-12-05,422.99,91.41,335.71,357.36,5.23,95.41,12.0,"11,0 - 13,0"
461,2016-12-06,425.06,91.07,334.48,355.62,5.25,94.48,12.0,"11,0 - 13,0"
462,2016-12-07,427.8,91.38,335.61,361.32,5.26,95.59,12.0,"11,0 - 13,0"
463,2016-12-08,423.15,91.55,336.23,360.3,5.28,98.22,12.0,"11,0 - 13,0"
464,2016-12-09,424.57,91.18,334.89,361.61,5.28,99.9,12.0,"11,0 - 13,0"
465,2016-12-10,421.7,91.03,334.31,355.17,5.31,96.54,12.0,"11,0 - 13,0"
466,2016-12-11,421.7,91.03,334.31,355.17,5.31,96.54,12.0,"11,0 - 13,0"
467,2016-12-12,421.7,91.03,334.31,355.17,5.31,96.54,12.0,"11,0 - 13,0"
468,2016-12-13,416.85,90.15,331.12,350.79,5.41,93.91,12.0,"11,0 - 13,0"
469,2016-12-14,419.57,89.92,330.24,350.75,5.41,95.28,12.0,"11,0 - 13,0"
470,2016-12-15,418.9,90.19,331.25,351.99,5.45,94.99,12.0,"11,0 - 13,0"
471,2016-12-16,419.34,91.19,334.88,351.56,5.44,95.39,12.0,"11,0 - 13,0"
472,2016-12-17,419.34,91.19,334.88,351.56,5.44,95.39,12.0,"11,0 - 13,0"
473,2016-12-18,419.34,91.19,334.88,351.56,5.44,95.39,12.0,"11,0 - 13,0"
474,2016-12-19,419.34,91.19,334.88,351.56,5.44,95.39,12.0,"11,0 - 13,0"
475,2016-12-20,419.34,91.19,334.88,351.56,5.44,95.39,12.0,"11,0 - 13,0"
476,2016-12-21,414.24,91.16,334.79,347.45,5.43,95.41,12.0,"11,0 - 13,0"
477,2016-12-22,410.7,90.65,332.9,346.02,5.45,94.72,12.0,"11,0 - 13,0"
478,2016-12-23,409.53,90.43,332.09,346.87,5.46,94.63,12.0,"11,0 - 13,0"
479,2016-12-24,403.38,89.57,328.91,343.61,5.39,93.72,12.0,"11,0 - 13,0"
480,2016-12-25,403.38,89.57,328.91,343.61,5.39,93.72,12.0,"11,0 - 13,0"
481,2016-12-26,403.38,89.57,328.91,343.61,5.39,93.72,12.0,"11,0 - 13,0"
482,2016-12-27,408.54,90.64,332.88,347.86,5.48,94.96,12.0,"11,0 - 13,0"
483,2016-12-28,408.94,90.77,333.34,348.34,5.48,94.69,12.0,"11,0 - 13,0"
484,2016-12-29,407.28,90.57,332.61,347.28,5.49,93.99,12.0,"11,0 - 13,0"
485,2016-12-30,408.7,90.75,333.28,348.94,5.54,94.44,12.0,"11,0 - 13,0"
486,2016-12-31,409.78,90.75,333.29,352.42,5.43,94.59,12.0,"11,0 - 13,0"
487,2017-01-01,409.78,90.75,333.29,352.42,5.43,94.59,12.0,"11,0 - 13,0"
488,2017-01-02,409.78,90.75,333.29,352.42,5.43,94.59,12.0,"11,0 - 13,0"
489,2017-01-03,409.78,90.75,333.29,352.42,5.43,94.59,12.0,"11,0 - 13,0"
490,2017-01-04,409.78,90.75,333.29,352.42,5.43,94.59,12.0,"11,0 - 13,0"
491,2017-01-05,410.41,91.09,334.51,348.83,5.49,93.44,12.0,"11,0 - 13,0"
492,2017-01-06,409.02,90.54,332.56,349.29,5.51,91.79,12.0,"11,0 - 13,0"
493,2017-01-07,409.67,90.03,330.67,350.38,5.57,91.44,12.0,"11,0 - 13,0"
494,2017-01-08,409.67,90.03,330.67,350.38,5.57,91.44,12.0,"11,0 - 13,0"
495,2017-01-09,409.67,90.03,330.67,350.38,5.57,91.44,12.0,"11,0 - 13,0"
496,2017-01-10,401.54,90.01,330.54,347.86,5.51,88.81,12.0,"11,0 - 13,0"
497,2017-01-11,404.38,90.62,332.85,352.59,5.55,88.11,12.0,"11,0 - 13,0"
498,2017-01-12,404.96,90.94,333.96,351.76,5.55,86.81,12.0,"11,0 - 13,0"
499,2017-01-13,406.45,90.35,331.85,352.66,5.59,86.59,12.0,"11,0 - 13,0"
500,2017-01-14,405.31,90.42,332.06,353.44,5.58,86.85,12.0,"11,0 - 13,0"
501,2017-01-15,405.31,90.42,332.06,353.44,5.58,86.85,12.0,"11,0 - 13,0"
502,2017-01-16,405.31,90.42,332.06,353.44,5.58,86.85,12.0,"11,0 - 13,0"
503,2017-01-17,401.73,90.74,333.25,352.95,5.6,88.5,12.0,"11,0 - 13,0"
504,2017-01-18,404.71,90.59,332.68,355.17,5.62,87.78,12.0,"11,0 - 13,0"
505,2017-01-19,406.64,90.01,330.55,353.09,5.58,87.3,12.0,"11,0 - 13,0"
506,2017-01-20,407.63,90.16,331.08,353.0,5.5,87.22,12.0,"11,0 - 13,0"
507,2017-01-21,407.8,90.36,331.87,353.31,5.56,86.69,12.0,"11,0 - 13,0"
508,2017-01-22,407.8,90.36,331.87,353.31,5.56,86.69,12.0,"11,0 - 13,0"
509,2017-01-23,407.8,90.36,331.87,353.31,5.56,86.69,12.0,"11,0 - 13,0"
510,2017-01-24,412.85,90.24,331.42,355.75,5.58,87.98,12.0,"11,0 - 13,0"
511,2017-01-25,409.89,89.45,328.49,352.77,5.55,87.82,12.0,"11,0 - 13,0"
512,2017-01-26,412.32,89.27,327.86,352.35,5.53,85.99,12.0,"11,0 - 13,0"
513,2017-01-27,414.88,89.39,328.28,351.92,5.48,85.02,12.0,"11,0 - 13,0"
514,2017-01-28,412.33,89.5,328.73,351.51,5.47,84.89,12.0,"11,0 - 13,0"
515,2017-01-29,412.33,89.5,328.73,351.51,5.47,84.89,12.0,"11,0 - 13,0"
516,2017-01-30,412.33,89.5,328.73,351.51,5.47,84.89,12.0,"11,0 - 13,0"
517,2017-01-31,408.6,88.83,326.25,348.92,5.44,85.05,12.0,"11,0 - 13,0"
518,2017-02-01,403.48,88.29,324.24,347.2,5.4,85.49,12.0,"11,0 - 13,0"
519,2017-02-02,408.82,88.32,324.36,349.82,5.38,85.83,12.0,"11,0 - 13,0"
520,2017-02-03,412.39,88.49,325.0,351.46,5.45,87.15,12.0,"11,0 - 13,0"
521,2017-02-04,403.23,87.93,322.92,346.91,5.42,86.18,12.0,"11,0 - 13,0"
522,2017-02-05,403.23,87.93,322.92,346.91,5.42,86.18,12.0,"11,0 - 13,0"
523,2017-02-06,403.23,87.93,322.92,346.91,5.42,86.18,12.0,"11,0 - 13,0"
524,2017-02-07,401.61,87.62,321.8,345.39,5.47,87.39,12.0,"11,0 - 13,0"
525,2017-02-08,399.42,87.96,323.05,344.34,5.44,87.0,12.0,"11,0 - 13,0"
526,2017-02-09,405.61,88.39,324.62,345.56,5.46,86.63,12.0,"11,0 - 13,0"
527,2017-02-10,406.93,88.21,323.96,346.57,5.49,87.38,12.0,"11,0 - 13,0"
528,2017-02-11,404.03,88.02,323.3,344.02,5.51,87.97,12.0,"11,0 - 13,0"
529,2017-02-12,404.03,88.02,323.3,344.02,5.51,87.97,12.0,"11,0 - 13,0"
530,2017-02-13,404.03,88.02,323.3,344.02,5.51,87.97,12.0,"11,0 - 13,0"
531,2017-02-14,403.05,87.67,321.95,342.43,5.56,87.32,12.0,"11,0 - 13,0"
532,2017-02-15,402.02,87.82,322.49,342.19,5.59,88.4,12.0,"11,0 - 13,0"
533,2017-02-16,398.47,87.32,320.7,338.37,5.59,87.85,12.0,"11,0 - 13,0"
534,2017-02-17,399.47,86.98,319.42,339.8,5.59,86.81,12.0,"11,0 - 13,0"
535,2017-02-18,395.59,86.75,318.61,339.1,5.52,86.62,12.0,"11,0 - 13,0"
536,2017-02-19,395.59,86.75,318.61,339.1,5.52,86.62,12.0,"11,0 - 13,0"
537,2017-02-20,395.59,86.75,318.61,339.1,5.52,86.62,12.0,"11,0 - 13,0"
538,2017-02-21,397.77,86.9,319.19,339.01,5.5,87.97,11.0,"10,0 - 12,0"
539,2017-02-22,394.1,86.4,317.26,334.36,5.47,87.67,11.0,"10,0 - 12,0"
540,2017-02-23,390.7,85.53,314.09,330.05,5.43,86.86,11.0,"10,0 - 12,0"
541,2017-02-24,389.75,85.14,312.65,329.6,5.39,87.41,11.0,"10,0 - 12,0"
542,2017-02-25,390.39,84.81,311.49,329.84,5.38,87.05,11.0,"10,0 - 12,0"
543,2017-02-26,390.39,84.81,311.49,329.84,5.38,87.05,11.0,"10,0 - 12,0"
544,2017-02-27,390.39,84.81,311.49,329.84,5.38,87.05,11.0,"10,0 - 12,0"
545,2017-02-28,388.34,85.09,312.47,330.69,5.41,87.06,11.0,"10,0 - 12,0"
546,2017-03-01,388.67,85.17,312.76,331.09,5.4,86.69,11.0,"10,0 - 12,0"
547,2017-03-02,388.16,85.44,313.79,330.67,5.4,86.43,11.0,"10,0 - 12,0"
548,2017-03-03,386.35,85.78,315.0,331.57,5.38,85.29,11.0,"10,0 - 12,0"
549,2017-03-04,388.06,86.44,317.46,333.87,5.4,85.52,11.0,"10,0 - 12,0"
550,2017-03-05,388.06,86.44,317.46,333.87,5.4,85.52,11.0,"10,0 - 12,0"
551,2017-03-06,388.06,86.44,317.46,333.87,5.4,85.52,11.0,"10,0 - 12,0"
552,2017-03-07,387.83,86.12,316.26,335.27,5.45,85.18,11.0,"10,0 - 12,0"
553,2017-03-08,383.96,85.82,315.16,332.81,5.43,85.45,11.0,"10,0 - 12,0"
554,2017-03-09,383.96,85.82,315.16,332.81,5.43,85.45,11.0,"10,0 - 12,0"
555,2017-03-10,384.86,86.27,316.81,334.46,5.38,84.17,11.0,"10,0 - 12,0"
556,2017-03-11,386.91,86.57,317.97,337.4,5.38,84.84,11.0,"10,0 - 12,0"
557,2017-03-12,386.91,86.57,317.97,337.4,5.38,84.84,11.0,"10,0 - 12,0"
558,2017-03-13,386.91,86.57,317.97,337.4,5.38,84.84,11.0,"10,0 - 12,0"
559,2017-03-14,388.27,86.61,318.07,339.22,5.38,84.89,11.0,"10,0 - 12,0"
560,2017-03-15,385.43,86.58,317.96,338.18,5.39,84.89,11.0,"10,0 - 12,0"
561,2017-03-16,389.2,86.86,319.02,339.05,5.4,85.54,11.0,"10,0 - 12,0"
562,2017-03-17,389.16,86.49,317.63,340.25,5.48,86.17,11.0,"10,0 - 12,0"
563,2017-03-18,390.41,85.78,315.05,339.34,5.45,87.33,11.0,"10,0 - 12,0"
564,2017-03-19,391.09,85.92,315.55,338.93,5.53,86.87,11.0,"10,0 - 12,0"
565,2017-03-20,391.09,85.92,315.55,338.93,5.53,86.87,11.0,"10,0 - 12,0"
566,2017-03-21,391.09,85.92,315.55,338.93,5.53,86.87,11.0,"10,0 - 12,0"
567,2017-03-22,391.09,85.92,315.55,338.93,5.53,86.87,11.0,"10,0 - 12,0"
568,2017-03-23,391.09,85.92,315.55,338.93,5.53,86.87,11.0,"10,0 - 12,0"
569,2017-03-24,391.09,85.92,315.55,338.93,5.53,86.87,11.0,"10,0 - 12,0"
570,2017-03-25,395.29,86.2,316.56,342.14,5.52,87.55,11.0,"10,0 - 12,0"
571,2017-03-26,395.29,86.2,316.56,342.14,5.52,87.55,11.0,"10,0 - 12,0"
572,2017-03-27,395.29,86.2,316.56,342.14,5.52,87.55,11.0,"10,0 - 12,0"
573,2017-03-28,397.06,85.89,315.43,342.75,5.55,87.7,11.0,"10,0 - 12,0"
574,2017-03-29,395.49,85.72,314.83,341.87,5.52,87.03,11.0,"10,0 - 12,0"
575,2017-03-30,391.73,85.82,315.15,340.05,5.53,86.62,11.0,"10,0 - 12,0"
576,2017-03-31,391.44,85.71,314.79,337.96,5.59,86.44,11.0,"10,0 - 12,0"
577,2017-04-01,390.47,85.42,313.73,334.94,5.57,86.14,11.0,"10,0 - 12,0"
578,2017-04-02,390.47,85.42,313.73,334.94,5.57,86.14,11.0,"10,0 - 12,0"
579,2017-04-03,390.47,85.42,313.73,334.94,5.57,86.14,11.0,"10,0 - 12,0"
580,2017-04-04,392.65,85.36,313.49,334.21,5.57,86.11,11.0,"10,0 - 12,0"
581,2017-04-05,389.61,85.15,312.69,333.14,5.53,85.75,11.0,"10,0 - 12,0"
582,2017-04-06,389.32,84.98,312.08,332.8,5.58,84.75,11.0,"10,0 - 12,0"
583,2017-04-07,390.02,85.21,312.94,333.69,5.55,84.41,11.0,"10,0 - 12,0"
584,2017-04-08,388.86,85.22,313.02,332.9,5.5,84.05,11.0,"10,0 - 12,0"
585,2017-04-09,388.86,85.22,313.02,332.9,5.5,84.05,11.0,"10,0 - 12,0"
586,2017-04-10,388.86,85.22,313.02,332.9,5.5,84.05,11.0,"10,0 - 12,0"
587,2017-04-11,388.35,85.28,313.21,331.34,5.46,83.88,11.0,"10,0 - 12,0"
588,2017-04-12,386.66,84.78,311.37,330.3,5.47,83.65,11.0,"10,0 - 12,0"
589,2017-04-13,389.45,84.89,311.76,330.53,5.49,84.9,11.0,"10,0 - 12,0"
590,2017-04-14,390.88,84.87,311.71,331.66,5.51,85.04,11.0,"10,0 - 12,0"
591,2017-04-15,388.93,84.65,310.87,330.18,5.53,84.12,11.0,"10,0 - 12,0"
592,2017-04-16,388.93,84.65,310.87,330.18,5.53,84.12,11.0,"10,0 - 12,0"
593,2017-04-17,388.93,84.65,310.87,330.18,5.53,84.12,11.0,"10,0 - 12,0"
594,2017-04-18,389.85,84.62,310.81,330.27,5.55,84.82,11.0,"10,0 - 12,0"
595,2017-04-19,389.88,84.58,310.66,331.01,5.53,84.15,11.0,"10,0 - 12,0"
596,2017-04-20,399.73,84.81,311.46,334.04,5.55,84.95,11.0,"10,0 - 12,0"
597,2017-04-21,400.66,85.06,312.38,336.15,5.55,85.94,11.0,"10,0 - 12,0"
598,2017-04-22,399.93,85.15,312.74,334.73,5.56,85.83,11.0,"10,0 - 12,0"
599,2017-04-23,399.93,85.15,312.74,334.73,5.56,85.83,11.0,"10,0 - 12,0"
600,2017-04-24,399.93,85.15,312.74,334.73,5.56,85.83,11.0,"10,0 - 12,0"
601,2017-04-25,399.97,84.91,311.89,339.02,5.59,86.8,11.0,"10,0 - 12,0"
602,2017-04-26,398.95,84.84,311.58,339.09,5.56,86.88,11.0,"10,0 - 12,0"
603,2017-04-27,400.7,85.07,312.44,340.47,5.53,87.01,11.0,"10,0 - 12,0"
604,2017-04-28,404.99,85.46,313.9,342.03,5.52,88.13,11.0,"10,0 - 12,0"
605,2017-04-29,406.74,85.6,314.4,343.83,5.51,88.47,11.0,"10,0 - 12,0"
606,2017-04-30,406.74,85.6,314.4,343.83,5.51,88.47,11.0,"10,0 - 12,0"
607,2017-05-01,406.74,85.6,314.4,343.83,5.51,88.47,11.0,"10,0 - 12,0"
608,2017-05-02,406.74,85.6,314.4,343.83,5.51,88.47,11.0,"10,0 - 12,0"
609,2017-05-03,406.92,85.83,315.22,344.09,5.52,89.13,11.0,"10,0 - 12,0"
610,2017-05-04,407.09,85.87,315.35,343.98,5.52,89.23,11.0,"10,0 - 12,0"
611,2017-05-05,407.1,85.95,315.68,345.04,5.48,89.04,11.0,"10,0 - 12,0"
612,2017-05-06,411.42,86.62,318.09,348.53,5.46,89.37,11.0,"10,0 - 12,0"
613,2017-05-07,411.42,86.62,318.09,348.53,5.46,89.37,11.0,"10,0 - 12,0"
614,2017-05-08,411.42,86.62,318.09,348.53,5.46,89.37,11.0,"10,0 - 12,0"
615,2017-05-09,411.42,86.62,318.09,348.53,5.46,89.37,11.0,"10,0 - 12,0"
616,2017-05-10,411.42,86.62,318.09,348.53,5.46,89.37,11.0,"10,0 - 12,0"
617,2017-05-11,412.43,86.71,318.43,346.04,5.49,88.41,11.0,"10,0 - 12,0"
618,2017-05-12,408.56,86.11,316.25,343.76,5.54,88.36,11.0,"10,0 - 12,0"
619,2017-05-13,405.8,85.91,315.5,342.98,5.51,87.77,11.0,"10,0 - 12,0"
620,2017-05-14,405.8,85.91,315.5,342.98,5.51,87.77,11.0,"10,0 - 12,0"
621,2017-05-15,405.8,85.91,315.5,342.98,5.51,87.77,11.0,"10,0 - 12,0"
622,2017-05-16,405.39,85.35,313.52,343.88,5.56,88.2,11.0,"10,0 - 12,0"
623,2017-05-17,402.06,84.96,312.04,344.59,5.53,87.78,11.0,"10,0 - 12,0"
