,Unnamed: 0,Числовое значение,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,Числовое значение.1,ДИРХАМ ОАЭ,Числовое значение.2,ДОЛЛАР США,Числовое значение.3,ЕВРО,Числовое значение.4,РОССИЙСКИЙ РУБЛЬ,Числовое значение.5,ТУРЕЦКАЯ ЛИРА
2691,2021-05-15,1,602.68,1,116.73,1,428.71,1,519.12,1,5.79,1,50.74
2692,2021-05-16,1,602.68,1,116.73,1,428.71,1,519.12,1,5.79,1,50.74
2693,2021-05-17,1,602.68,1,116.73,1,428.71,1,519.12,1,5.79,1,50.74
2694,2021-05-18,1,602.82,1,116.37,1,427.41,1,519.47,1,5.78,1,51.15
2695,2021-05-19,1,605.12,1,116.0,1,426.05,1,520.46,1,5.78,1,51.11
2696,2021-05-20,1,605.61,1,116.41,1,427.54,1,521.98,1,5.8,1,50.86
2697,2021-05-21,1,606.09,1,116.86,1,429.21,1,522.99,1,5.83,1,51.14
2698,2021-05-22,1,609.58,1,116.77,1,428.86,1,524.28,1,5.84,1,51.29
2699,2021-05-23,1,609.58,1,116.77,1,428.86,1,524.28,1,5.84,1,51.29
2700,2021-05-24,1,609.58,1,116.77,1,428.86,1,524.28,1,5.84,1,51.29
2701,2021-05-25,1,604.38,1,116.42,1,427.58,1,522.12,1,5.81,1,50.96
2702,2021-05-26,1,604.58,1,116.12,1,426.48,1,522.52,1,5.81,1,50.74
2703,2021-05-27,1,605.29,1,116.31,1,427.19,1,523.01,1,5.81,1,50.64
2704,2021-05-28,1,604.97,1,116.66,1,428.48,1,522.45,1,5.83,1,50.75
2705,2021-05-29,1,606.85,1,116.51,1,427.9,1,521.35,1,5.82,1,49.95
2706,2021-05-30,1,606.85,1,116.51,1,427.9,1,521.35,1,5.82,1,49.95
2707,2021-05-31,1,606.85,1,116.51,1,427.9,1,521.35,1,5.82,1,49.95
2708,2021-06-01,1,607.64,1,116.73,1,428.7,1,522.37,1,5.84,1,50.39
2709,2021-06-02,1,606.12,1,116.37,1,427.42,1,522.73,1,5.82,1,50.13
2710,2021-06-03,1,605.48,1,116.57,1,428.14,1,521.43,1,5.82,1,49.81
2711,2021-06-04,1,607.15,1,116.53,1,427.99,1,521.81,1,5.85,1,49.59
2712,2021-06-05,1,604.76,1,116.57,1,428.15,1,518.7,1,5.85,1,49.31
2713,2021-06-06,1,604.76,1,116.57,1,428.15,1,518.7,1,5.85,1,49.31
2714,2021-06-07,1,604.76,1,116.57,1,428.15,1,518.7,1,5.85,1,49.31
2715,2021-06-08,1,603.68,1,116.21,1,426.81,1,518.96,1,5.86,1,49.51
2716,2021-06-09,1,604.69,1,116.49,1,427.83,1,520.75,1,5.89,1,49.76
2717,2021-06-10,1,604.88,1,116.19,1,426.72,1,520.17,1,5.91,1,49.71
2718,2021-06-11,1,602.73,1,116.4,1,427.53,1,520.09,1,5.92,1,50.13
2719,2021-06-12,1,604.37,1,116.3,1,427.15,1,519.12,1,5.96,1,51.01
2720,2021-06-13,1,604.37,1,116.3,1,427.15,1,519.12,1,5.96,1,51.01
2721,2021-06-14,1,604.37,1,116.3,1,427.15,1,519.12,1,5.96,1,51.01
2722,2021-06-15,1,601.38,1,116.21,1,426.81,1,517.0,1,5.91,1,51.18
2723,2021-06-16,1,600.9,1,116.26,1,426.99,1,517.55,1,5.94,1,49.83
2724,2021-06-17,1,600.61,1,115.89,1,425.63,1,515.99,1,5.92,1,49.77
2725,2021-06-18,1,596.28,1,116.2,1,426.77,1,509.95,1,5.89,1,49.47
2726,2021-06-19,1,594.71,1,116.48,1,427.82,1,509.75,1,5.93,1,49.31
2727,2021-06-20,1,594.71,1,116.48,1,427.82,1,509.75,1,5.93,1,49.31
2728,2021-06-21,1,594.71,1,116.48,1,427.82,1,509.75,1,5.93,1,49.31
2729,2021-06-22,1,592.53,1,116.32,1,427.23,1,508.19,1,5.85,1,48.78
2730,2021-06-23,1,590.96,1,116.0,1,426.04,1,506.39,1,5.82,1,48.81
2731,2021-06-24,1,595.55,1,116.15,1,426.61,1,509.33,1,5.88,1,49.5
2732,2021-06-25,1,596.15,1,116.26,1,427.01,1,509.94,1,5.91,1,49.27
2733,2021-06-26,1,593.75,1,116.24,1,426.94,1,509.81,1,5.92,1,49.14
2734,2021-06-27,1,593.75,1,116.24,1,426.94,1,509.81,1,5.92,1,49.14
2735,2021-06-28,1,593.75,1,116.24,1,426.94,1,509.81,1,5.92,1,49.14
2736,2021-06-29,1,592.39,1,115.92,1,425.75,1,508.22,1,5.9,1,48.75
2737,2021-06-30,1,592.7,1,116.49,1,427.79,1,509.37,1,5.91,1,49.11
2738,2021-07-01,1,592.84,1,116.5,1,427.89,1,508.85,1,5.85,1,49.2
2739,2021-07-02,1,587.01,1,116.0,1,426.05,1,505.04,1,5.84,1,49.04
2740,2021-07-03,1,586.3,1,116.11,1,426.46,1,504.12,1,5.79,1,48.95
2741,2021-07-04,1,587.38,1,115.72,1,424.99,1,504.21,1,5.81,1,48.97
2742,2021-07-05,1,587.38,1,115.72,1,424.99,1,504.21,1,5.81,1,48.97
2743,2021-07-06,1,587.38,1,115.72,1,424.99,1,504.21,1,5.81,1,48.97
2744,2021-07-07,1,587.38,1,115.72,1,424.99,1,504.21,1,5.81,1,48.97
2745,2021-07-08,1,590.82,1,116.49,1,427.85,1,506.06,1,5.77,1,49.33
2746,2021-07-09,1,592.18,1,117.02,1,429.8,1,508.58,1,5.73,1,49.46
2747,2021-07-10,1,592.36,1,116.9,1,429.34,1,508.9,1,5.78,1,49.45
2748,2021-07-11,1,592.36,1,116.9,1,429.34,1,508.9,1,5.78,1,49.45
2749,2021-07-12,1,592.36,1,116.9,1,429.34,1,508.9,1,5.78,1,49.45
2750,2021-07-13,1,592.68,1,116.45,1,427.68,1,506.84,1,5.73,1,49.53
2751,2021-07-14,1,590.89,1,116.13,1,426.51,1,505.03,1,5.76,1,49.52
2752,2021-07-15,1,589.26,1,115.88,1,425.61,1,501.88,1,5.74,1,49.31
2753,2021-07-16,1,590.21,1,116.15,1,426.61,1,505.15,1,5.76,1,49.85
2754,2021-07-17,1,589.64,1,116.12,1,426.47,1,504.04,1,5.76,1,50.18
2755,2021-07-18,1,589.64,1,116.12,1,426.47,1,504.04,1,5.76,1,50.18
2756,2021-07-19,1,589.64,1,116.12,1,426.47,1,504.04,1,5.76,1,50.18
2757,2021-07-20,1,587.04,1,116.31,1,427.19,1,503.14,1,5.73,1,49.84
2758,2021-07-21,1,587.04,1,116.31,1,427.19,1,503.14,1,5.73,1,49.84
2759,2021-07-22,1,584.29,1,116.67,1,428.52,1,504.5,1,5.77,1,49.9
2760,2021-07-23,1,585.27,1,115.91,1,425.71,1,502.08,1,5.77,1,49.75
2761,2021-07-24,1,583.3,1,115.63,1,424.68,1,499.76,1,5.77,1,49.66
2762,2021-07-25,1,583.3,1,115.63,1,424.68,1,499.76,1,5.77,1,49.66
2763,2021-07-26,1,583.3,1,115.63,1,424.68,1,499.76,1,5.77,1,49.66
2764,2021-07-27,1,585.61,1,115.61,1,424.6,1,500.9,1,5.73,1,49.51
2765,2021-07-28,1,584.7,1,115.54,1,424.37,1,499.91,1,5.75,1,49.47
2766,2021-07-29,1,589.15,1,115.62,1,424.64,1,501.63,1,5.78,1,49.64
2767,2021-07-30,1,592.23,1,115.58,1,424.51,1,504.06,1,5.8,1,49.93
2768,2021-07-31,1,593.07,1,115.56,1,424.44,1,504.91,1,5.81,1,50.45
2769,2021-08-01,1,593.07,1,115.56,1,424.44,1,504.91,1,5.81,1,50.45
2770,2021-08-02,1,593.07,1,115.56,1,424.44,1,504.91,1,5.81,1,50.45
2771,2021-08-03,1,590.81,1,115.57,1,424.46,1,504.81,1,5.82,1,50.69
2772,2021-08-04,1,589.56,1,115.38,1,423.75,1,503.54,1,5.82,1,50.94
2773,2021-08-05,1,590.87,1,115.46,1,424.02,1,502.76,1,5.82,1,50.2
2774,2021-08-06,1,591.65,1,115.76,1,425.13,1,503.01,1,5.81,1,49.77
2775,2021-08-07,1,590.19,1,115.54,1,424.32,1,501.08,1,5.8,1,49.6
2776,2021-08-08,1,590.19,1,115.54,1,424.32,1,501.08,1,5.8,1,49.6
2777,2021-08-09,1,590.19,1,115.54,1,424.32,1,501.08,1,5.8,1,49.6
2778,2021-08-10,1,592.24,1,116.09,1,426.38,1,501.42,1,5.81,1,49.24
2779,2021-08-11,1,590.2,1,115.94,1,425.83,1,499.16,1,5.79,1,49.31
2780,2021-08-12,1,587.8,1,115.86,1,425.51,1,498.23,1,5.75,1,49.2
2781,2021-08-13,1,588.12,1,115.51,1,424.24,1,498.1,1,5.77,1,49.51
2782,2021-08-14,1,586.85,1,115.76,1,425.16,1,499.48,1,5.79,1,49.8
2783,2021-08-15,1,586.85,1,115.76,1,425.16,1,499.48,1,5.79,1,49.8
2784,2021-08-16,1,586.85,1,115.76,1,425.16,1,499.48,1,5.79,1,49.8
2785,2021-08-17,1,589.68,1,115.87,1,425.58,1,501.33,1,5.8,1,50.26
2786,2021-08-18,1,586.5,1,115.72,1,425.0,1,500.23,1,5.79,1,50.65
2787,2021-08-19,1,585.07,1,115.87,1,425.57,1,498.6,1,5.79,1,50.29
2788,2021-08-20,1,584.14,1,116.17,1,426.66,1,498.98,1,5.76,1,50.08
2789,2021-08-21,1,581.31,1,116.24,1,426.93,1,498.36,1,5.73,1,50.01
2790,2021-08-22,1,581.31,1,116.24,1,426.93,1,498.36,1,5.73,1,50.01
2791,2021-08-23,1,581.31,1,116.24,1,426.93,1,498.36,1,5.73,1,50.01
2792,2021-08-24,1,582.26,1,115.99,1,426.0,1,499.44,1,5.75,1,50.32
2793,2021-08-25,1,582.17,1,115.61,1,424.63,1,498.13,1,5.74,1,50.5
2794,2021-08-26,1,582.93,1,115.64,1,424.72,1,498.92,1,5.76,1,50.64
2795,2021-08-27,1,584.71,1,115.82,1,425.37,1,500.66,1,5.75,1,50.87
2796,2021-08-28,1,583.65,1,115.92,1,425.74,1,500.5,1,5.75,1,50.71
2797,2021-08-29,1,583.65,1,115.92,1,425.74,1,500.5,1,5.75,1,50.71
2798,2021-08-30,1,583.65,1,115.92,1,425.74,1,500.5,1,5.75,1,50.71
2799,2021-08-31,1,583.65,1,115.92,1,425.74,1,500.5,1,5.75,1,50.71
2800,2021-09-01,1,585.7,1,115.83,1,425.41,1,502.88,1,5.81,1,51.18
2801,2021-09-02,1,585.5,1,115.9,1,425.66,1,503.0,1,5.82,1,51.33
2802,2021-09-03,1,588.14,1,116.08,1,426.34,1,505.17,1,5.86,1,51.57
2803,2021-09-04,1,587.82,1,115.67,1,424.85,1,504.21,1,5.84,1,51.14
2804,2021-09-05,1,587.82,1,115.67,1,424.85,1,504.21,1,5.84,1,51.14
2805,2021-09-06,1,587.82,1,115.67,1,424.85,1,504.21,1,5.84,1,51.14
2806,2021-09-07,1,589.9,1,116.06,1,426.26,1,505.54,1,5.84,1,51.43
2807,2021-09-08,1,587.62,1,115.84,1,425.47,1,504.82,1,5.81,1,51.19
2808,2021-09-09,1,586.49,1,116.09,1,426.38,1,503.73,1,5.81,1,50.4
2809,2021-09-10,1,588.78,1,116.02,1,426.13,1,504.2,1,5.83,1,50.36
2810,2021-09-11,1,591.67,1,116.13,1,426.52,1,504.79,1,5.86,1,50.64
2811,2021-09-12,1,591.67,1,116.13,1,426.52,1,504.79,1,5.86,1,50.64
2812,2021-09-13,1,591.67,1,116.13,1,426.52,1,504.79,1,5.86,1,50.64
2813,2021-09-14,1,588.85,1,115.99,1,425.99,1,502.2,1,5.84,1,50.38
2814,2021-09-15,1,590.27,1,115.94,1,425.82,1,503.02,1,5.84,1,50.38
2815,2021-09-16,1,589.57,1,116.09,1,426.39,1,504.16,1,5.87,1,50.65
2816,2021-09-17,1,587.15,1,115.69,1,424.92,1,500.09,1,5.87,1,50.29
2817,2021-09-18,1,586.28,1,115.8,1,425.3,1,501.05,1,5.85,1,49.54
2818,2021-09-19,1,586.28,1,115.8,1,425.3,1,501.05,1,5.85,1,49.54
2819,2021-09-20,1,586.28,1,115.8,1,425.3,1,501.05,1,5.85,1,49.54
2820,2021-09-21,1,581.93,1,115.93,1,425.73,1,498.32,1,5.8,1,49.08
2821,2021-09-22,1,582.95,1,115.95,1,425.85,1,499.78,1,5.82,1,49.31
2822,2021-09-23,1,580.47,1,115.92,1,425.75,1,499.32,1,5.85,1,49.19
2823,2021-09-24,1,581.21,1,115.72,1,425.02,1,498.17,1,5.85,1,49.14
2824,2021-09-25,1,580.88,1,115.42,1,423.91,1,497.37,1,5.82,1,47.99
2825,2021-09-26,1,580.88,1,115.42,1,423.91,1,497.37,1,5.82,1,47.99
2826,2021-09-27,1,580.88,1,115.42,1,423.91,1,497.37,1,5.82,1,47.99
2827,2021-09-28,1,580.77,1,115.43,1,423.95,1,495.81,1,5.84,1,48.0
2828,2021-09-29,1,578.3,1,115.42,1,423.91,1,495.0,1,5.83,1,47.76
2829,2021-09-30,1,575.63,1,115.9,1,425.67,1,496.42,1,5.85,1,48.09
2830,2021-10-01,1,572.78,1,115.91,1,425.7,1,493.64,1,5.85,1,47.84
2831,2021-10-02,1,574.81,1,115.97,1,425.94,1,493.2,1,5.83,1,48.08
2832,2021-10-03,1,574.81,1,115.97,1,425.94,1,493.2,1,5.83,1,48.08
2833,2021-10-04,1,574.81,1,115.97,1,425.94,1,493.2,1,5.83,1,48.08
2834,2021-10-05,1,578.2,1,115.91,1,425.68,1,494.09,1,5.84,1,48.0
2835,2021-10-06,1,578.49,1,115.62,1,424.64,1,492.67,1,5.85,1,47.96
2836,2021-10-07,1,575.63,1,115.67,1,424.82,1,490.28,1,5.85,1,47.65
2837,2021-10-08,1,578.7,1,115.96,1,425.86,1,492.25,1,5.9,1,47.95
2838,2021-10-09,1,578.68,1,115.67,1,424.81,1,491.34,1,5.9,1,47.65
2839,2021-10-10,1,578.68,1,115.67,1,424.81,1,491.34,1,5.9,1,47.65
2840,2021-10-11,1,578.68,1,115.67,1,424.81,1,491.34,1,5.9,1,47.65
2841,2021-10-12,1,578.04,1,115.59,1,424.53,1,490.46,1,5.93,1,47.36
2842,2021-10-13,1,578.26,1,115.78,1,425.22,1,491.47,1,5.92,1,47.29
2843,2021-10-14,1,580.89,1,116.04,1,426.15,1,492.42,1,5.94,1,47.22
2844,2021-10-15,1,584.2,1,115.93,1,425.77,1,494.28,1,5.95,1,46.55
2845,2021-10-16,1,584.47,1,115.93,1,425.78,1,494.08,1,5.98,1,46.22
2846,2021-10-17,1,584.47,1,115.93,1,425.78,1,494.08,1,5.98,1,46.22
2847,2021-10-18,1,584.47,1,115.93,1,425.78,1,494.08,1,5.98,1,46.22
2848,2021-10-19,1,584.03,1,115.82,1,425.37,1,492.66,1,5.97,1,45.81
2849,2021-10-20,1,588.71,1,116.03,1,426.14,1,497.05,1,6.02,1,45.84
2850,2021-10-21,1,586.62,1,115.97,1,425.95,1,495.12,1,6.0,1,45.7
2851,2021-10-22,1,587.44,1,115.91,1,425.71,1,495.53,1,5.99,1,45.83
2852,2021-10-23,1,588.41,1,116.07,1,426.32,1,496.24,1,6.04,1,44.46
2853,2021-10-24,1,588.41,1,116.07,1,426.32,1,496.24,1,6.04,1,44.46
2854,2021-10-25,1,588.41,1,116.07,1,426.32,1,496.24,1,6.04,1,44.46
2855,2021-10-26,1,584.47,1,115.74,1,425.07,1,494.14,1,6.06,1,43.61
2856,2021-10-27,1,586.74,1,115.85,1,425.48,1,494.2,1,6.14,1,45.04
2857,2021-10-28,1,585.0,1,115.99,1,426.01,1,493.75,1,6.05,1,44.79
2858,2021-10-29,1,588.12,1,116.42,1,427.57,1,495.64,1,6.08,1,44.41
2859,2021-10-30,1,588.64,1,116.3,1,427.11,1,497.5,1,6.05,1,44.49
2860,2021-10-31,1,588.64,1,116.3,1,427.11,1,497.5,1,6.05,1,44.49
2861,2021-11-01,1,588.64,1,116.3,1,427.11,1,497.5,1,6.05,1,44.49
2862,2021-11-02,1,584.39,1,116.49,1,427.81,1,494.93,1,6.04,1,44.94
2863,2021-11-03,1,583.23,1,116.43,1,427.59,1,495.92,1,5.94,1,44.86
2864,2021-11-04,1,583.68,1,116.64,1,428.39,1,496.59,1,5.97,1,44.11
2865,2021-11-05,1,585.28,1,116.95,1,429.5,1,496.2,1,6.0,1,44.3
2866,2021-11-06,1,577.25,1,117.03,1,429.82,1,496.01,1,6.0,1,44.31
2867,2021-11-07,1,577.25,1,117.03,1,429.82,1,496.01,1,6.0,1,44.31
2868,2021-11-08,1,577.25,1,117.03,1,429.82,1,496.01,1,6.0,1,44.31
2869,2021-11-09,1,578.19,1,116.72,1,428.67,1,495.5,1,6.0,1,44.24
2870,2021-11-10,1,583.74,1,116.87,1,429.22,1,497.59,1,6.05,1,44.22
2871,2021-11-11,1,579.86,1,116.68,1,428.51,1,496.13,1,6.06,1,43.64
2872,2021-11-12,1,574.91,1,116.89,1,429.29,1,492.1,1,6.04,1,43.22
2873,2021-11-13,1,575.44,1,116.97,1,429.59,1,491.49,1,5.96,1,43.29
2874,2021-11-14,1,575.44,1,116.97,1,429.59,1,491.49,1,5.96,1,43.29
2875,2021-11-15,1,575.44,1,116.97,1,429.59,1,491.49,1,5.96,1,43.29
2876,2021-11-16,1,576.75,1,117.08,1,429.99,1,492.25,1,5.94,1,42.97
2877,2021-11-17,1,578.52,1,117.0,1,429.68,1,488.16,1,5.92,1,42.2
2878,2021-11-18,1,578.48,1,117.29,1,430.74,1,487.17,1,5.92,1,41.32
2879,2021-11-19,1,582.36,1,117.52,1,431.6,1,489.0,1,5.92,1,40.49
2880,2021-11-20,1,578.28,1,117.2,1,430.43,1,486.39,1,5.87,1,38.84
2881,2021-11-21,1,578.28,1,117.2,1,430.43,1,486.39,1,5.87,1,38.84
2882,2021-11-22,1,578.28,1,117.2,1,430.43,1,486.39,1,5.87,1,38.84
2883,2021-11-23,1,579.44,1,117.51,1,431.58,1,486.78,1,5.83,1,38.6
2884,2021-11-24,1,578.09,1,117.67,1,432.15,1,486.56,1,5.77,1,35.07
2885,2021-11-25,1,573.78,1,117.01,1,429.73,1,481.6,1,5.76,1,33.93
2886,2021-11-26,1,573.06,1,117.04,1,429.84,1,482.32,1,5.77,1,36.0
2887,2021-11-27,1,573.97,1,117.37,1,431.07,1,485.51,1,5.69,1,35.5
2888,2021-11-28,1,573.97,1,117.37,1,431.07,1,485.51,1,5.69,1,35.5
2889,2021-11-29,1,573.97,1,117.37,1,431.07,1,485.51,1,5.69,1,35.5
2890,2021-11-30,1,578.57,1,118.1,1,433.74,1,489.52,1,5.78,1,34.39
2891,2021-12-01,1,579.99,1,118.21,1,434.16,1,493.29,1,5.81,1,33.45
2892,2021-12-02,1,579.99,1,118.21,1,434.16,1,493.29,1,5.81,1,33.45
2893,2021-12-03,1,580.3,1,118.65,1,435.76,1,493.41,1,5.89,1,32.53
2894,2021-12-04,1,579.65,1,118.79,1,436.29,1,492.83,1,5.92,1,31.68
2895,2021-12-05,1,579.65,1,118.79,1,436.29,1,492.83,1,5.92,1,31.68
2896,2021-12-06,1,579.65,1,118.79,1,436.29,1,492.83,1,5.92,1,31.68
2897,2021-12-07,1,577.89,1,118.68,1,435.85,1,492.38,1,5.92,1,31.7
2898,2021-12-08,1,576.15,1,118.34,1,434.6,1,489.92,1,5.85,1,31.75
2899,2021-12-09,1,575.31,1,118.3,1,434.46,1,490.29,1,5.9,1,31.79
2900,2021-12-10,1,572.29,1,118.0,1,433.39,1,490.51,1,5.88,1,31.53
2901,2021-12-11,1,573.41,1,118.28,1,434.4,1,490.09,1,5.91,1,31.29
2902,2021-12-12,1,573.41,1,118.28,1,434.4,1,490.09,1,5.91,1,31.29
2903,2021-12-13,1,573.41,1,118.28,1,434.4,1,490.09,1,5.91,1,31.29
2904,2021-12-14,1,574.17,1,118.04,1,433.53,1,488.46,1,5.9,1,30.31
2905,2021-12-15,1,574.9,1,118.4,1,434.84,1,491.37,1,5.91,1,30.48
2906,2021-12-16,1,577.4,1,118.59,1,435.54,1,490.85,1,5.9,1,29.72
2907,2021-12-17,1,577.4,1,118.59,1,435.54,1,490.85,1,5.9,1,29.72
2908,2021-12-18,1,577.4,1,118.59,1,435.54,1,490.85,1,5.9,1,29.72
2909,2021-12-19,1,577.4,1,118.59,1,435.54,1,490.85,1,5.9,1,29.72
2910,2021-12-20,1,577.4,1,118.59,1,435.54,1,490.85,1,5.9,1,29.72
2911,2021-12-21,1,575.2,1,118.81,1,436.35,1,491.33,1,5.88,1,24.97
2912,2021-12-22,1,577.38,1,118.69,1,435.89,1,492.34,1,5.9,1,35.51
2913,2021-12-23,1,577.64,1,118.41,1,434.87,1,490.58,1,5.89,1,34.68
2914,2021-12-24,1,581.53,1,118.14,1,433.88,1,491.11,1,5.92,1,37.99
2915,2021-12-25,1,579.64,1,117.7,1,432.28,1,490.16,1,5.89,1,36.98
2916,2021-12-26,1,579.64,1,117.7,1,432.28,1,490.16,1,5.89,1,36.98
2917,2021-12-27,1,579.64,1,117.7,1,432.28,1,490.16,1,5.89,1,36.98
2918,2021-12-28,1,578.44,1,117.52,1,431.61,1,488.02,1,5.87,1,38.2
2919,2021-12-29,1,579.64,1,117.4,1,431.18,1,488.44,1,5.86,1,36.37
2920,2021-12-30,1,579.18,1,117.58,1,431.84,1,487.03,1,5.86,1,34.97
2921,2021-12-31,1,580.9,1,117.54,1,431.67,1,487.79,1,5.77,1,33.41
2922,2022-01-01,1,583.32,1,117.57,1,431.8,1,489.1,1,5.76,1,32.28
2923,2022-01-02,1,583.32,1,117.57,1,431.8,1,489.1,1,5.76,1,32.28
2924,2022-01-03,1,583.32,1,117.57,1,431.8,1,489.1,1,5.76,1,32.28
2925,2022-01-04,1,583.32,1,117.57,1,431.8,1,489.1,1,5.76,1,32.28
2926,2022-01-05,1,583.32,1,117.57,1,431.8,1,489.1,1,5.76,1,32.28
2927,2022-01-06,1,584.33,1,117.58,1,431.81,1,488.16,1,5.7,1,32.14
2928,2022-01-07,1,584.33,1,117.58,1,431.81,1,488.16,1,5.7,1,32.14
2929,2022-01-08,1,584.33,1,117.58,1,431.81,1,488.16,1,5.7,1,32.14
2930,2022-01-09,1,584.33,1,117.58,1,431.81,1,488.16,1,5.7,1,32.14
2931,2022-01-10,1,584.33,1,117.58,1,431.81,1,488.16,1,5.7,1,32.14
2932,2022-01-11,1,584.33,1,117.58,1,431.81,1,488.16,1,5.7,1,32.14
2933,2022-01-12,1,584.33,1,117.58,1,431.81,1,488.16,1,5.7,1,32.14
2934,2022-01-13,1,591.03,1,118.11,1,433.78,1,493.08,1,5.83,1,32.14
2935,2022-01-14,1,595.67,1,118.09,1,433.69,1,497.4,1,5.81,1,31.93
2936,2022-01-15,1,597.17,1,118.4,1,434.84,1,498.2,1,5.72,1,32.08
2937,2022-01-16,1,597.17,1,118.4,1,434.84,1,498.2,1,5.72,1,32.08
2938,2022-01-17,1,597.17,1,118.4,1,434.84,1,498.2,1,5.72,1,32.08
2939,2022-01-18,1,594.42,1,118.33,1,434.58,1,496.46,1,5.68,1,32.2
2940,2022-01-19,1,591.38,1,118.19,1,434.07,1,494.45,1,5.66,1,32.06
2941,2022-01-20,1,591.46,1,118.3,1,434.48,1,492.61,1,5.68,1,32.01
2942,2022-01-21,1,591.61,1,118.24,1,434.24,1,492.69,1,5.67,1,32.26
2943,2022-01-22,1,590.26,1,118.47,1,435.1,1,493.27,1,5.69,1,32.48
2944,2022-01-23,1,590.26,1,118.47,1,435.1,1,493.27,1,5.69,1,32.48
2945,2022-01-24,1,590.26,1,118.47,1,435.1,1,493.27,1,5.69,1,32.48
2946,2022-01-25,1,587.44,1,118.27,1,434.34,1,491.93,1,5.56,1,32.45
2947,2022-01-26,1,586.69,1,118.5,1,435.2,1,491.17,1,5.54,1,32.16
2948,2022-01-27,1,586.75,1,118.27,1,434.34,1,490.24,1,5.5,1,32.15
2949,2022-01-28,1,583.2,1,118.28,1,434.38,1,486.33,1,5.52,1,31.92
2950,2022-01-29,1,580.38,1,118.13,1,433.83,1,482.81,1,5.57,1,31.86
2951,2022-01-30,1,580.38,1,118.13,1,433.83,1,482.81,1,5.57,1,31.86
2952,2022-01-31,1,580.38,1,118.13,1,433.83,1,482.81,1,5.57,1,31.86
2953,2022-02-01,1,582.71,1,118.04,1,433.5,1,484.39,1,5.6,1,32.43
2954,2022-02-02,1,585.49,1,118.11,1,433.76,1,488.46,1,5.63,1,32.4
2955,2022-02-03,1,587.83,1,118.2,1,434.11,1,490.28,1,5.69,1,32.25
2956,2022-02-04,1,588.77,1,118.25,1,434.29,1,489.97,1,5.67,1,31.98
2957,2022-02-05,1,587.4,1,117.88,1,432.93,1,496.18,1,5.7,1,31.94
2958,2022-02-06,1,587.4,1,117.88,1,432.93,1,496.18,1,5.7,1,31.94
2959,2022-02-07,1,587.4,1,117.88,1,432.93,1,496.18,1,5.7,1,31.94
2960,2022-02-08,1,583.0,1,117.46,1,431.37,1,492.67,1,5.71,1,31.83
2961,2022-02-09,1,580.57,1,116.67,1,428.5,1,488.7,1,5.69,1,31.4
2962,2022-02-10,1,578.33,1,116.08,1,426.31,1,487.02,1,5.7,1,31.39
2963,2022-02-11,1,577.8,1,115.93,1,425.76,1,487.24,1,5.7,1,31.45
2964,2022-02-12,1,581.56,1,116.84,1,429.1,1,488.57,1,5.72,1,31.86
2965,2022-02-13,1,581.56,1,116.84,1,429.1,1,488.57,1,5.72,1,31.86
2966,2022-02-14,1,581.56,1,116.84,1,429.1,1,488.57,1,5.72,1,31.86
2967,2022-02-15,1,582.71,1,117.46,1,431.38,1,487.89,1,5.58,1,31.81
2968,2022-02-16,1,583.75,1,117.31,1,430.84,1,488.7,1,5.7,1,31.64
2969,2022-02-17,1,580.15,1,116.5,1,427.84,1,486.71,1,5.69,1,31.39
2970,2022-02-18,1,582.87,1,116.68,1,428.52,1,486.93,1,5.64,1,31.46
2971,2022-02-19,1,583.46,1,116.63,1,428.32,1,486.96,1,5.65,1,31.44
2972,2022-02-20,1,583.46,1,116.63,1,428.32,1,486.96,1,5.65,1,31.44
2973,2022-02-21,1,583.46,1,116.63,1,428.32,1,486.96,1,5.65,1,31.44
2974,2022-02-22,1,584.31,1,116.69,1,428.54,1,486.82,1,5.57,1,31.45
2975,2022-02-23,1,588.33,1,118.01,1,433.39,1,490.55,1,5.43,1,31.52
2976,2022-02-24,1,594.79,1,119.05,1,437.22,1,496.59,1,5.5,1,31.69
2977,2022-02-25,1,625.92,1,126.88,1,465.99,1,522.51,1,5.53,1,32.82
2978,2022-02-26,1,624.64,1,127.18,1,467.09,1,522.21,1,5.66,1,33.2
2979,2022-02-27,1,624.64,1,127.18,1,467.09,1,522.21,1,5.66,1,33.2
2980,2022-02-28,1,624.64,1,127.18,1,467.09,1,522.21,1,5.66,1,33.2
2981,2022-03-01,1,662.06,1,134.78,1,495.0,1,553.46,1,4.95,1,35.77
2982,2022-03-02,1,654.22,1,132.81,1,487.75,1,545.99,1,5.17,1,35.04
2983,2022-03-03,1,652.62,1,133.54,1,490.43,1,543.49,1,4.49,1,34.87
2984,2022-03-04,1,658.52,1,134.04,1,492.28,1,545.2,1,4.22,1,34.84
2985,2022-03-05,1,663.94,1,135.93,1,499.2,1,549.87,1,4.54,1,35.07
2986,2022-03-06,1,665.61,1,137.04,1,503.3,1,549.91,1,4.16,1,35.48
2987,2022-03-07,1,665.61,1,137.04,1,503.3,1,549.91,1,4.16,1,35.48
2988,2022-03-08,1,665.61,1,137.04,1,503.3,1,549.91,1,4.16,1,35.48
2989,2022-03-09,1,665.61,1,137.04,1,503.3,1,549.91,1,4.16,1,35.48
2990,2022-03-10,1,670.55,1,138.87,1,510.0,1,559.27,1,3.98,1,34.84
